Customer_ID,Age,Gender,CreditScore,Tenure,Balance,NumOfProducts,Education,HasTravelCard,HasCashBackCard,HasPointsCard,HasRewardsCard,HasSecuredCard,Transaction_Count,Avg_Transaction_Value,EstimatedSalary
537,18,F,323,1,3352.526448719063,1,2,1,1,0,1,0,1,41.86679392943523,29627.856095906445
416,63,M,775,9,198321.34478324614,6,6,1,0,1,0,0,4,441.69309332940253,146171.51241408818
351,49,M,844,6,136827.50403901908,1,5,1,0,0,1,0,4,274.7465164124562,112527.76741083668
291,50,M,822,6,131632.12266425684,1,5,0,1,0,1,0,4,236.85905044477983,136267.3281276936
746,24,F,380,0,2587.8716777523605,1,1,1,1,1,1,0,1,38.47539549824558,49444.59014285938
379,24,M,322,0,5052.315690575293,1,1,0,1,0,0,0,1,41.1685822190471,47885.83279972779
774,23,F,338,0,9163.028587840743,1,1,1,1,1,1,0,1,40.51065493891982,29500.508272062852
559,22,F,336,0,4211.542169231118,1,2,1,1,0,0,0,1,42.38676843412369,36348.17128337182
865,18,M,339,0,8898.36350580863,1,2,1,1,0,0,1,1,26.334825075793205,30196.74379356262
89,18,F,394,0,2408.6673460612574,1,1,1,0,0,0,0,1,43.58035097812546,33999.62901655744
572,67,M,770,9,195694.69133369802,6,6,0,1,1,1,1,4,467.64618009899027,146973.83805309722
91,45,M,831,5,127513.59628939148,1,5,0,1,1,1,0,4,261.53612124529315,143385.03230449746
938,23,F,327,0,3035.0424689834776,1,1,0,1,0,0,0,1,42.97716875592,22911.731554886454
668,66,M,821,9,195070.10434334082,6,6,1,0,0,1,1,4,453.38857960216546,149626.2054338184
765,63,M,826,9,196351.22619398026,5,6,1,0,1,0,0,4,453.25956855572076,142554.46189826104
729,46,F,847,6,129549.75327828726,1,6,1,0,0,1,1,4,258.8119606772148,145825.9328844684
324,62,F,750,9,199610.8557278399,5,6,1,0,0,1,0,4,411.77986852877433,143273.50975906674
257,63,F,841,9,193520.5763609091,6,6,1,0,1,1,0,4,470.03655455751226,144171.2501982662
35,21,F,351,0,7399.267773397224,1,2,1,1,0,1,0,1,32.407282715634786,35276.20996504238
247,21,F,312,0,3621.6146491864397,1,2,1,1,1,0,1,1,28.972957953844563,43976.50455283287
581,18,F,362,0,6057.622650639245,1,1,1,1,1,1,1,1,23.213476324937297,42949.859665752345
639,22,M,386,0,9232.512335438332,1,1,0,1,1,0,0,1,21.843674287807136,30563.649604923743
787,44,M,805,5,147874.006338214,1,6,0,1,0,1,0,4,256.01588985730393,128555.64864738865
850,44,M,827,5,143713.65620869095,1,5,0,0,1,1,1,4,267.1447225432552,109244.2243341247
674,46,M,821,6,128976.78533451495,1,6,0,1,0,1,1,4,117.56167112539377,140601.7824166085
794,65,F,787,9,193072.00012147124,6,6,0,0,1,0,1,4,437.3147986955558,140672.72986839095
839,43,M,835,5,123250.65809926114,1,6,1,0,1,1,0,4,117.93639536300742,128202.11937875926
612,63,F,807,9,197161.82618119146,5,6,1,0,1,0,1,4,414.26960948143864,141966.32047010137
170,61,M,804,9,191985.9634955481,5,6,0,1,1,1,1,4,498.16667349554416,147438.65273938075
706,52,F,838,6,114437.14085163728,1,6,1,1,0,1,0,4,284.15462417416006,145315.89619507047
305,53,M,815,5,113888.57516282945,1,4,1,0,1,1,0,4,189.04718493759142,146120.46249861797
506,49,F,815,5,108847.23797176527,1,5,1,1,0,1,1,4,253.04653115458413,135252.8078437926
671,46,F,814,5,133980.4045009021,1,5,1,0,0,1,1,4,183.02852710009475,110233.73349480574
106,64,M,828,9,196028.0968676766,5,6,1,1,1,1,0,4,413.64441576150995,145330.46738987067
844,62,F,782,9,198423.6397234485,6,6,1,1,1,0,0,4,458.8379304874153,145792.27639784088
981,60,F,768,9,197686.46580997162,6,6,1,0,1,1,0,4,483.0170645207527,145480.86919425038
461,22,M,356,0,5603.462299571429,1,2,1,1,0,1,0,1,40.93666788399295,20674.084906388824
656,52,M,835,5,123929.15829060477,1,5,0,1,0,1,0,4,210.6440617883353,122236.40513199111
229,24,M,381,1,3644.8576237426546,1,2,1,1,0,1,0,1,45.0561797021619,48253.485802601674
164,65,M,812,9,194065.63057623687,6,6,1,1,1,1,0,4,438.7874723291369,140608.30552915053
372,22,F,358,1,3133.3518641202418,1,2,0,1,0,0,1,1,31.783794752862306,43686.458577448226
540,60,F,816,9,199704.01359731157,5,6,1,1,1,1,1,4,469.1714631748005,148254.7829830861
832,18,F,343,0,7776.747814421383,1,1,1,1,0,1,0,1,36.85340508634838,21719.913865577517
600,67,M,769,9,195481.48633958478,5,6,1,0,1,0,1,4,476.29374593938047,148338.95711799938
413,24,M,327,1,4302.844443322965,1,2,1,1,0,1,0,1,44.03649123472755,36122.10811197726
587,24,F,399,0,4265.0926177072215,1,2,1,1,1,0,1,1,36.00048940551227,33489.468353864
916,53,F,808,6,108113.12554933142,1,5,0,0,1,1,1,4,271.22904374760435,145820.96711404828
375,23,M,304,1,9842.41752402745,1,1,0,1,1,1,1,1,22.021202263734178,31644.054582215573
96,46,M,810,5,134157.61935800978,1,6,0,0,1,0,1,4,275.80651224170066,136158.4026591474
40,43,F,818,6,125543.64563189428,1,5,1,1,0,1,1,4,189.17730744412324,113606.35879980479
304,42,F,822,5,147125.82732717777,1,4,1,0,0,1,0,4,213.10360582685962,140882.1157291835
640,64,F,775,9,199045.65297602126,6,6,1,0,0,0,1,4,446.4097717612946,148186.29551271498
315,24,F,345,1,7997.4462684312275,1,1,0,1,1,1,1,1,24.110155760884872,25135.36302262307
753,18,M,371,0,2134.0363033530507,1,1,1,1,1,0,0,1,45.04623250781333,47445.241450907124
549,20,F,361,0,4648.70007447788,1,1,0,1,0,1,1,1,21.738317352720806,34906.466583923444
929,50,M,839,5,109805.68043773777,1,5,1,0,0,1,1,4,117.90656854393634,115333.03804483662
537,63,M,783,9,191661.3811442821,5,6,1,1,1,1,1,4,426.78108646506604,149733.03902751964
734,69,M,814,9,190703.53819972154,5,6,1,0,1,1,1,4,473.3660023382555,146458.04881114583
481,52,F,831,5,128186.71910433099,1,6,1,0,0,1,0,4,135.5751630744597,100083.08251304079
394,63,M,810,9,192673.1785980752,5,6,1,1,1,1,0,4,480.38880720666026,149610.31528882586
549,62,F,840,9,190980.45546344275,6,6,1,1,1,0,0,4,494.85314215152215,140077.480057635
223,50,M,811,5,127380.3847525565,1,4,0,0,1,1,0,4,245.36988187452513,140443.03200009107
576,21,F,328,1,5271.237857427355,1,2,0,1,0,0,0,1,40.77318177465952,48497.39133213386
53,62,M,842,9,193046.5804989415,5,6,1,1,1,0,1,4,412.2988014352146,146880.88959580247
44,22,F,358,0,1291.0552145871811,1,1,0,1,1,1,1,1,39.82496187178983,22354.876430581317
80,69,F,755,9,191183.47464654112,6,6,1,1,0,0,1,4,445.2233396902037,145283.91416579398
331,53,M,806,5,142711.3345850779,1,5,0,1,1,1,1,4,246.04263469261386,113392.30977835822
525,22,F,308,1,4689.641811118704,1,1,1,1,1,1,0,1,26.579860179746987,48626.693051695845
701,23,M,342,0,8573.796571806171,1,1,1,0,1,1,1,1,48.70792375815328,29099.119263614633
608,24,M,340,1,6956.079648684431,1,1,0,1,0,1,1,1,40.29118146237767,46674.04201347557
538,22,F,374,1,8021.7126738067045,1,2,0,1,0,1,0,1,31.151954137036306,45390.354551897275
16,69,M,788,9,194436.8874907451,5,6,1,0,1,1,1,4,411.74924430874853,148129.86559175345
302,24,M,339,0,176.76470831731294,1,2,0,1,0,0,1,1,49.900843685393404,26700.428884168257
623,41,M,820,6,112698.3159649502,1,4,0,0,1,1,1,4,138.37834445447635,122240.43105978203
986,60,F,778,9,190746.51382956613,6,6,1,0,1,1,1,4,437.1513070246417,140085.39987056438
845,46,F,831,6,106968.40413145506,1,6,0,0,0,1,0,4,285.94294214313913,128561.64917315324
441,18,M,374,0,5326.332577508154,1,1,0,0,0,0,1,1,27.505660422119178,47402.29447014063
879,22,M,388,1,4413.800313504294,1,2,0,1,1,1,1,1,41.946607667234105,43545.411992924324
359,52,F,840,6,102340.60379768116,1,4,0,0,0,1,1,4,170.90359578137165,118112.78505223911
237,48,F,820,6,138230.6110479579,1,5,1,1,0,0,1,4,101.17003321828054,135140.7011176433
47,65,F,769,9,195481.97913478545,6,6,1,1,1,0,0,4,470.7246275274436,149301.2234238376
520,22,M,305,0,4315.280431249396,1,2,0,1,0,0,1,1,31.216427854698424,45991.098466660515
99,43,F,838,5,143241.96426394075,1,4,0,1,1,1,1,4,105.4440501986767,121357.71177295424
853,62,M,778,9,199708.21517801145,5,6,1,1,1,0,0,4,490.8681086965149,146973.9645541776
435,53,M,810,5,102662.70427242962,1,6,1,0,0,1,1,4,244.33326470025958,143447.9905574529
512,23,F,336,1,7485.288598177466,1,1,0,1,1,1,0,1,32.20500155115185,29175.6596073666
305,21,F,396,1,1943.6204681601432,1,1,0,1,1,1,0,1,39.830378883993404,29370.450046810703
535,48,M,809,6,104237.45677749065,1,4,0,0,0,1,1,4,186.8526834654801,147463.1340518433
422,67,F,799,9,195648.86288461054,6,6,1,0,1,1,0,4,485.5946474394111,146330.95052041367
790,68,M,754,9,197359.56481179636,6,6,1,1,1,1,0,4,455.64883116340746,140520.55839868542
769,68,M,828,9,191466.1411909958,6,6,1,0,1,0,1,4,413.67561859137044,147158.50247327323
322,18,F,346,1,4432.715018574922,1,2,0,1,0,1,0,1,44.70703159356494,32038.732243683637
660,46,F,814,6,107856.66752596409,1,4,1,0,0,1,0,4,246.1865160606095,105387.37570054321
416,21,F,320,0,7992.802571637253,1,1,1,1,1,0,0,1,21.26600333951504,30964.99074522988
266,52,M,814,5,139826.79815505756,1,6,0,1,1,1,0,4,112.79695786210509,148878.05072914716
636,49,F,845,5,111849.93224237364,1,5,0,0,0,1,0,4,123.450863707411,103245.52222965799
849,65,M,806,9,193771.1250011524,5,6,1,0,1,1,0,4,418.1708189008669,140226.79101641936
700,23,F,383,0,5947.242349395142,1,1,0,1,0,1,1,1,38.38491063139891,45775.246890365364
996,20,M,392,1,4502.496094151842,1,1,1,1,1,1,0,1,40.13813536929266,30202.75708287629
986,53,M,829,5,122562.40505030092,1,6,0,0,0,1,1,4,272.1501103841055,125837.19015706972
758,66,M,796,9,195056.58068018733,5,6,0,0,1,1,1,4,484.9484454328401,143355.5849314922
753,60,M,833,9,197995.14106556535,5,6,1,0,1,0,1,4,470.1246755173387,146095.98879598544
400,18,F,332,0,7416.370512791872,1,2,0,1,1,0,1,1,32.38622755610142,44785.409266406445
317,40,M,846,6,119053.96740223252,1,6,1,0,0,1,0,4,155.01839237305813,111552.4235947857
854,61,M,820,9,192936.65368248825,6,6,1,1,1,0,1,4,414.53323196142816,149927.18289171727
472,23,F,342,0,9234.661165537356,1,2,0,1,0,0,0,1,34.69834392973605,31490.98166598371
988,24,F,336,1,3967.06560683045,1,1,1,1,1,1,0,1,48.88344563025533,36551.37611141476
541,61,M,826,9,190274.94338347888,6,6,1,0,1,1,1,4,427.70380779656153,140688.154314642
495,60,M,807,9,193690.6217540838,6,6,1,1,1,1,1,4,455.57378571173444,148760.31664009066
324,40,M,828,6,128167.50947454326,1,4,1,0,1,0,0,4,182.4218434770597,137626.79656051076
249,61,F,780,9,199222.45183117752,5,6,1,0,1,1,0,4,450.98893144263394,144659.78711122292
208,42,M,809,5,138864.40537538077,1,6,0,0,1,1,1,4,223.02799124618323,100477.19171490382
337,65,M,788,9,190400.51694087122,5,6,1,0,1,1,0,4,458.50675470890195,141160.45364962556
62,60,F,842,9,198466.97333170805,5,6,1,1,1,1,1,4,477.70907458033395,149888.0778695085
65,66,F,847,9,196900.1449153351,6,6,1,1,0,1,0,4,471.2097740807512,141129.3801120992
524,61,F,826,9,191898.0414027264,6,6,1,0,1,1,1,4,411.20787860546227,141417.8341905446
146,19,F,346,1,2486.05061615183,1,2,1,1,1,1,1,1,47.16189526017411,33198.39880610225
615,66,F,781,9,194495.58738104493,6,6,1,1,1,0,1,4,444.90445250477035,144885.4883409936
134,22,M,373,0,4248.534621917971,1,2,0,1,1,1,1,1,37.640625210691084,32695.59431717635
399,19,F,366,1,2354.06502368553,1,1,0,1,0,0,0,1,32.62240658450514,26708.82181631374
244,60,M,805,9,192258.72903275533,6,6,1,1,1,0,1,4,484.73813275066175,147134.86847021803
177,21,M,355,0,9404.34440149032,1,1,1,1,1,1,0,1,37.629060211757356,43992.25075664633
764,21,F,337,1,607.1259837687082,1,1,0,1,1,0,1,1,44.917345180761885,28735.947780509334
296,41,F,807,5,140217.4313344791,1,5,1,1,1,1,1,4,269.5247382932246,110732.79606816584
655,18,M,308,0,4285.803349130855,1,1,1,1,1,1,1,1,24.600277054164835,35863.916184043046
901,46,M,821,5,146932.14997273553,1,4,1,0,1,1,0,4,258.82619218640747,146530.29319759045
885,52,F,825,5,131199.44603875332,1,4,1,1,1,1,0,4,133.34263654699595,100405.03741548977
568,64,M,809,9,198587.89124568892,6,6,1,0,1,0,1,4,436.28464026773275,146994.38369840337
138,18,M,371,0,1438.7201050039544,1,1,1,1,1,1,1,1,48.685608720594296,35732.26589608693
812,18,M,373,0,7327.3019278198535,1,2,1,1,1,1,0,1,47.23596607166749,23239.738199214127
188,49,F,833,5,111367.91423127915,1,4,0,0,1,1,0,4,176.50835738796422,106981.24756211694
73,42,F,800,6,137095.2228980796,1,4,0,0,0,1,1,4,110.38742591592464,129597.22011089555
704,42,F,811,6,134334.996541821,1,4,0,0,0,1,0,4,251.63485367370725,134534.8194897554
347,62,F,810,9,196995.79802768753,6,6,1,1,1,1,1,4,402.81186594669316,144247.59765660018
446,21,F,384,1,1794.8512198873889,1,1,0,1,1,0,1,1,43.9495454468475,42665.108513717634
783,40,F,830,6,125245.19926438102,1,5,1,1,1,1,0,4,160.6937073038177,118082.38417119172
765,21,M,313,1,9594.808412990227,1,1,0,0,1,1,0,1,44.08421799360294,46845.8629363212
816,68,F,815,9,195066.6400448791,6,6,1,0,1,1,0,4,416.3699265011481,147128.0337310371
799,63,F,830,9,192366.59217835483,6,6,1,1,1,1,1,4,485.4287635987117,147775.90385954696
821,62,F,788,9,193696.8660549775,6,6,1,1,1,1,0,4,480.0895082062915,142689.20008713988
913,46,F,840,5,138104.76988324703,1,4,1,0,1,1,0,4,295.41008249733665,128223.29185734512
993,64,F,839,9,194429.3378824558,5,6,1,1,1,1,0,4,409.0109640994925,143405.8329224236
714,23,M,335,0,4498.876728467889,1,1,0,1,1,1,1,1,42.82298701692946,27094.60119133475
77,40,F,803,6,137831.76501688617,1,6,0,0,0,1,0,4,267.2405733933723,148849.05894045357
400,42,M,840,6,134882.5783316368,1,5,1,1,0,1,1,4,216.90160800832564,148574.9955537904
109,53,M,824,6,138445.70509306298,1,5,0,1,0,1,1,4,149.4757660346743,128316.23128727709
30,65,M,825,9,191809.1933932788,5,6,1,1,1,1,0,4,447.0191164199689,147879.15893442955
164,46,M,830,6,121332.7615274867,1,4,1,1,1,1,0,4,133.48981032941626,126222.43504830681
29,40,F,844,5,137365.00850288727,1,4,0,1,1,1,1,4,233.27911587140952,123192.07562082077
583,21,M,394,0,3745.8112733149674,1,1,0,1,0,0,1,1,46.878106413640744,47014.37488706224
778,23,F,311,1,4084.3156436537274,1,2,1,1,1,0,0,1,48.663760679766305,45613.527706079716
918,63,F,757,9,193376.52144379664,6,6,1,1,1,0,0,4,407.400698447904,145425.94457888603
145,62,M,827,9,191982.47418262772,5,6,1,0,1,1,1,4,475.9347221073143,140469.84803343867
990,46,M,823,5,115244.81467543686,1,6,1,1,1,1,0,4,234.92521687303577,100102.20730395323
780,22,M,333,1,4250.194405153772,1,1,0,1,1,1,0,1,33.54365932893584,29296.257085041252
254,66,F,791,9,190687.16448634933,5,6,1,0,1,0,0,4,441.39375920763644,143959.59460217744
737,23,F,365,1,9382.07558036153,1,1,1,1,1,0,1,1,37.720722670511755,41245.96590676938
845,68,M,757,9,193512.77997837163,5,6,1,0,1,1,1,4,459.53456903302197,142307.322206849
480,21,F,375,0,3164.151561376479,1,1,0,1,0,0,1,1,23.829342283359225,22692.615371052685
649,44,M,815,5,103454.97239172857,1,4,1,1,1,0,0,4,160.7002364152464,128058.09503721324
213,20,F,304,1,763.9610225503745,1,2,1,1,0,0,1,1,35.767943647690764,32202.615863016155
464,68,F,776,9,192289.64420531812,5,6,1,1,1,0,0,4,442.53300181365626,144796.67630518958
899,46,F,838,6,111633.4417891247,1,4,0,1,1,1,0,4,246.8661374790682,119607.57797756194
113,47,M,809,5,135094.40197213975,1,5,1,0,1,1,1,4,167.67178609130323,107248.64413104247
240,49,F,806,6,124437.78902139502,1,4,1,1,0,1,1,4,191.32419226610128,103493.48031776604
258,69,M,779,9,190758.44236965736,5,6,1,1,1,1,0,4,498.7894192017384,140786.4427031181
12,67,F,800,9,192456.1589586145,6,6,1,0,1,0,1,4,466.71870727938887,145632.13488293425
707,54,M,820,5,143244.69860977292,1,4,0,0,0,0,0,4,117.81797879967016,106965.43353368292
519,53,F,829,5,135488.4444929367,1,4,1,0,1,1,0,4,129.9966623085031,126759.01457080961
448,64,M,751,9,195507.46014165742,6,6,1,0,1,0,1,4,432.18690113447116,141183.2673828032
599,21,M,388,1,857.5716892208341,1,1,0,1,0,0,1,1,46.24169985352674,33204.44493343691
554,18,F,319,0,233.9798458177189,1,2,0,1,1,1,1,1,49.398905540650105,36059.38697585455
851,22,F,369,1,3800.287046414069,1,1,1,1,1,0,0,1,32.56147979549576,20414.12969851256
425,19,M,300,1,4691.614772332857,1,1,1,1,1,1,1,1,41.5964102245499,48624.95863160782
942,24,M,345,0,2129.917028095134,1,2,0,0,1,0,1,1,28.175407067016174,43408.44193341184
203,18,F,322,1,683.7258364889865,1,2,0,1,1,1,1,1,30.188951535351315,30082.623496908447
801,18,M,359,1,7902.182159118703,1,1,1,1,0,1,0,1,23.144318492624894,33194.02335281502
492,18,M,328,0,8902.194380189498,1,2,1,1,0,0,0,1,46.231055842314284,28649.142974458293
882,21,M,377,1,8702.690667126677,1,1,1,0,1,0,0,1,42.05329177471329,32615.658053501233
666,24,F,309,1,9488.299258500827,1,1,1,1,0,1,1,1,20.726453764436663,20964.89896863532
240,60,F,845,9,193164.85784631333,5,6,1,0,1,0,1,4,445.434296311464,145507.6367323203
98,60,F,751,9,199045.12147327434,6,6,1,0,0,1,0,4,482.1204003296818,141854.69905489372
910,64,M,756,9,192942.42584863515,5,6,1,1,1,1,0,4,483.3343386400686,143249.78314557398
364,20,F,364,1,8278.736167775247,1,1,0,1,1,1,0,1,21.827771680639636,28746.75206128763
424,24,F,370,1,6419.293656817261,1,1,0,1,1,0,0,1,46.20537818208862,30138.301908607646
551,18,F,317,0,5595.373775685699,1,2,0,1,0,0,0,1,33.238359801648976,23440.484636104087
807,21,F,376,1,2071.8411656665694,1,2,1,1,0,1,0,1,26.166039731924336,38373.13423893346
686,21,M,346,0,7703.711229600041,1,1,1,1,0,0,1,1,35.8133464116706,37760.50904894943
335,54,M,841,6,129989.14542077211,1,5,1,0,1,1,0,4,169.65266676301047,123986.73932456718
67,18,M,312,1,5875.191593630079,1,2,1,1,1,1,1,1,25.44473419387961,45004.12263119853
163,47,F,806,6,130123.42888579931,1,4,1,0,0,1,1,4,253.18045069650518,131635.51071858997
696,69,F,849,9,198469.77544260726,6,6,1,1,1,0,0,4,443.1608952090249,149736.4054871534
966,19,F,335,1,570.2432239690414,1,1,0,1,0,0,0,1,21.4082998654269,26475.914181864406
400,67,M,780,9,193246.0944647633,6,6,1,1,0,1,0,4,437.1747546465118,141161.918650747
561,19,M,358,1,965.7802406059291,1,2,1,1,1,0,1,1,41.21211163127261,37297.019463535886
119,63,M,774,9,190466.31504561636,5,6,1,0,1,1,1,4,423.9537476850191,144871.61011368016
11,69,M,840,9,191593.5436866899,5,6,1,1,1,0,1,4,480.2932349802474,147113.55533245506
332,19,F,305,1,9084.19954231901,1,2,0,0,1,1,1,1,46.246320001256635,34164.916640977484
503,50,F,830,5,148973.36318805517,1,4,0,0,0,1,0,4,206.41806149214682,131338.2675476859
803,18,F,307,0,5350.1637126736705,1,1,0,1,0,0,1,1,42.987476585246355,26692.508288030276
59,60,F,841,9,197613.8110983325,6,6,1,0,1,1,1,4,485.70620729394375,149254.49858620405
84,68,F,794,9,199532.3404597332,5,6,1,0,1,1,0,4,455.6295422850517,144076.67566434585
931,66,M,834,9,196645.1700437399,5,6,1,0,1,1,0,4,413.40294089889187,140317.88713789446
200,52,M,820,6,147021.81572371614,1,6,0,0,1,1,0,4,187.7143590194841,107343.3296950169
572,24,F,349,0,8814.365022358284,1,2,0,1,1,0,0,1,28.32238593662436,37086.496219501314
124,65,M,825,9,193230.06042075076,6,6,1,1,1,0,0,4,436.2108812838081,143590.91970636672
486,41,F,848,5,115999.68735339554,1,6,1,0,0,1,0,4,290.2170727552073,120222.62024889933
594,47,F,840,5,122609.46584953577,1,6,1,0,1,1,1,4,134.8693118621099,108919.3591813919
178,60,M,810,9,193992.93753140967,6,6,1,0,1,1,0,4,434.74538160257936,148332.65573370716
944,24,F,353,1,6563.738386547065,1,2,0,0,1,1,0,1,38.849930368332636,36768.33652317455
16,22,F,347,0,6977.67943859223,1,1,1,1,0,1,0,1,41.85955369826677,47811.66962707643
966,68,M,785,9,196924.18025046162,5,6,1,0,1,0,0,4,460.2046348714821,143247.53389761542
580,64,F,807,9,191779.78511015867,6,6,1,1,1,0,1,4,483.73851202055044,143752.91843850657
190,68,M,761,9,196112.6676854996,6,6,1,1,1,0,0,4,473.55827890957636,148508.1766448947
63,48,F,825,6,133645.2726151956,1,4,1,1,1,1,1,4,250.44444202829078,103154.57498187013
15,23,F,388,0,5147.354570644754,1,2,0,1,0,0,0,1,32.704362018635166,48257.42145300569
617,22,M,316,1,9100.436113807413,1,2,1,1,0,1,1,1,33.83485845214774,29755.05762286759
912,19,M,387,1,480.4467672771262,1,1,0,1,0,1,0,1,40.02364263328713,27847.031519464876
216,19,M,396,0,1068.2591242169003,1,2,0,1,0,1,0,1,22.61152139424064,37529.764871615625
314,19,F,393,0,9081.41388713512,1,2,1,0,1,1,0,1,20.03937424146647,41427.68811391681
331,66,M,827,9,194116.77951474063,5,6,1,1,1,0,0,4,454.7172141729805,147228.52988946374
410,20,F,341,1,6097.274757583648,1,2,1,1,0,0,0,1,29.36142301025817,49893.996807382835
905,51,F,843,5,131067.19672195539,1,6,0,1,1,1,1,4,209.8286608235868,108338.69084871124
92,49,F,824,5,109384.04086970237,1,6,1,0,0,1,1,4,210.58827106940893,111193.74309339694
81,65,M,804,9,198423.3482958595,6,6,1,1,1,0,0,4,457.79038269614955,144760.64868511513
798,60,M,849,9,191522.47064925265,5,6,1,0,1,0,0,4,418.32158454488496,140661.39301356216
337,45,M,838,6,142614.92644377108,1,4,1,1,0,1,0,4,112.6586864567421,126960.26077073057
80,46,F,819,6,128636.9051531571,1,5,0,1,0,1,1,4,159.46752921930346,139486.00038958594
155,21,M,338,1,2291.9043355849367,1,2,1,1,0,0,0,1,36.51597037155382,21507.852803435395
915,42,F,817,6,127261.28882192059,1,4,1,0,1,1,0,4,108.71662892293345,138898.48077655895
767,65,F,776,9,195836.5254210791,5,6,1,1,0,0,1,4,496.2483020277313,145921.65013255965
642,18,F,317,0,4241.723044069177,1,1,1,1,0,0,1,1,41.205548084053945,27909.181156752686
168,48,F,839,6,120556.22913987112,1,4,0,1,0,1,1,4,270.51886598153953,137767.00875736366
396,52,F,800,5,115600.51550572968,1,5,0,0,1,1,1,4,239.760009155139,132667.78706288646
5,49,F,846,5,122437.34679022733,1,6,1,1,0,1,1,4,172.2543955223043,110514.20667069747
181,21,M,365,1,5357.80203202145,1,2,1,1,1,0,1,1,23.891116534574905,48847.197313035394
782,19,F,369,0,9533.62098391381,1,2,0,1,0,0,0,1,29.60470894145658,24664.30658165969
341,62,F,837,9,192408.4907429846,5,6,1,1,1,0,0,4,401.61269692459194,148395.62165356573
30,18,F,356,1,6543.610921522174,1,1,1,1,0,1,0,1,47.83712036661416,28967.622290829324
38,68,F,810,9,192235.0492944549,5,6,1,1,1,0,0,4,440.8174878927231,145864.000513646
113,19,M,316,1,5102.6811228183315,1,1,0,1,0,1,0,1,35.01913528149329,44716.67966331122
459,50,F,813,5,135370.4134803832,1,6,1,1,1,1,0,4,138.79580559006354,141974.7915114375
423,60,M,840,9,197224.66754023352,6,6,1,0,1,0,0,4,436.0426831207181,141784.25345048078
795,18,F,329,1,2212.0319877849192,1,1,1,1,1,0,0,1,47.096122775566315,26112.632448571767
321,46,F,810,5,147231.58145920694,1,5,0,0,0,1,1,4,297.3794843857215,126045.9583965527
398,22,M,319,0,647.474775022756,1,1,0,1,1,1,1,1,37.211406833525295,21117.650375123976
20,67,M,774,9,198200.70554074348,5,6,1,0,0,1,1,4,418.16531335145584,144312.84955678173
531,49,F,815,5,133223.29181714362,1,6,1,1,0,1,0,4,139.995047986819,140450.119017833
826,22,F,395,1,9220.349975776031,1,1,1,1,1,1,0,1,41.99180297617578,29596.63952968316
472,44,M,841,5,132588.2671373405,1,4,0,1,0,1,0,4,130.14323126480832,128111.0522559466
501,24,M,327,1,7250.40004707646,1,2,1,1,0,0,0,1,28.419465506650607,35794.28592607422
105,41,F,835,6,100533.75262961163,1,6,0,1,0,1,1,4,226.5412524144766,104349.31706300033
625,45,F,807,6,126879.25152628229,1,4,1,0,0,1,1,4,134.78681524370845,119962.02544734634
70,54,M,802,5,103350.85984632657,1,5,1,1,0,1,0,4,240.1440594019294,103625.63878871786
716,62,M,787,9,197667.95420208207,5,6,1,1,1,1,1,4,418.19757133597614,140335.60130852676
269,54,F,821,6,108639.81938886111,1,5,0,1,0,1,0,4,177.2459134908678,136578.95984901907
51,19,F,341,1,1847.3014268007837,1,1,1,1,0,1,0,1,30.030367776837892,35551.8763254643
51,62,M,757,9,199229.90341933005,6,6,1,0,1,1,1,4,488.43686659168173,145658.47324623796
633,20,F,387,0,1387.497376043988,1,1,1,1,1,0,0,1,33.54237215301808,35040.38530050105
90,46,M,835,5,114298.15797408718,1,6,1,0,0,1,1,4,110.55459965665446,102264.74731407296
407,19,M,302,0,1445.2215595466212,1,1,0,1,1,0,1,1,24.630473817962557,25947.925763422347
748,66,M,781,9,192738.2933823641,6,6,1,1,1,1,1,4,420.30540129351726,148648.52447610602
86,47,F,844,5,149926.92509583718,1,4,0,1,0,1,0,4,241.599105649093,118767.38633310205
153,54,M,812,5,144490.74852991803,1,5,0,1,1,1,1,4,126.38732748811665,139092.4572481825
35,52,F,816,6,101993.0127403461,1,5,0,1,0,1,1,4,213.08286372708852,118926.57850133833
430,46,F,841,6,121487.57931419532,1,5,0,1,1,1,0,4,181.40427667031963,139307.5375214453
63,23,M,361,0,7660.032806617422,1,2,1,1,1,1,1,1,23.14241237935473,41059.79264083756
340,68,F,766,9,194809.86467736913,6,6,1,0,1,1,0,4,439.6179675210698,145787.84296281738
813,67,F,845,9,199118.80822961818,6,6,0,1,1,0,1,4,406.9801721000308,146357.6511595192
277,60,F,785,9,196561.89781667688,5,6,1,0,1,1,0,4,442.8549943067227,143706.76306206887
310,50,F,831,6,109460.81380057581,1,4,0,0,1,1,0,4,154.01594777147125,149216.04823024114
785,21,M,301,0,133.7183343149295,1,1,0,1,1,0,1,1,32.97234315054155,41823.6591207332
640,45,M,845,6,125758.10281607628,1,4,1,0,0,1,1,4,172.3132913655556,132056.17368395007
425,49,F,824,5,115303.37513733139,1,6,1,1,1,1,0,4,289.01933567160654,135491.00766671277
300,42,M,836,6,118349.53981483857,1,6,0,0,0,1,0,4,173.14964122516105,122466.37428385088
342,19,F,321,0,9741.017960215717,1,1,0,1,1,1,1,1,39.50622858914276,25096.065866518016
1000,51,F,815,6,103082.7322202477,1,5,1,0,1,1,0,4,135.85034795120586,140690.59218360798
